order_id,date,customer_id,product_id,product,product_category,price,quantity,coupon_code,discount_pct,payment_method,shipping_city,shipping_province,sales_amount
ON100297,17/05/2026,C10539,P9955,USB-C Hub,Electronics,34.32,1,FREESHIP,0,Mobile Wallet,Mississauga,ON,34.32
ON100427,17/05/2026,C10654,P1006,Jeans,Apparel,25.32,2,WELCOME5,5,Debit Card,Markham,ON,48.11
ON100597,17/05/2026,C10852,P2264,Basketball,Sports,25.84,2,WELCOME5,5,Credit Card,Barrie,ON,49.1
ON100783,17/05/2026,C11848,P4884,Knife Set,Home & Kitchen,17.41,2,SAVE15,15,Credit Card,Mississauga,ON,29.6
ON100037,18/05/2026,C10120,P4779,Wireless Mouse,Electronics,52.78,2,NO_COUPON,0,Credit Card,Scarborough,ON,105.56
ON100546,18/05/2026,C11167,P7518,Hair Dryer,Beauty,23.92,3,NO_COUPON,0,Mobile Wallet,Guelph,ON,71.76
ON100328,19/05/2026,C10976,P4219,Resistance Bands,Sports,10.66,2,SAVE10,10,PayPal,Guelph,ON,19.19
ON100476,19/05/2026,C10164,P1184,Knife Set,Home & Kitchen,26.02,4,SAVE10,10,Debit Card,Vaughan,ON,93.67
ON100382,20/05/2026,C12433,P7506,T-Shirt,Apparel,56.6,4,SAVE10,10,Debit Card,London,ON,203.76
ON100538,20/05/2026,C12047,P3934,Shampoo,Beauty,7.21,1,NO_COUPON,0,Debit Card,Ottawa,ON,7.21
ON100083,21/05/2026,C10440,P8080,T-Shirt,Apparel,117,1,NO_COUPON,0,PayPal,Kitchener,ON,117
ON100089,21/05/2026,C10639,P1243,Tea,Grocery,18.15,3,NO_COUPON,0,PayPal,Scarborough,ON,54.45
ON100100,21/05/2026,C12392,P8348,Storage Bin,Home & Kitchen,49.08,4,BOGO,20,Debit Card,Brampton,ON,157.06
ON100575,21/05/2026,C12058,P6126,Coffee Maker,Home & Kitchen,51.24,4,NO_COUPON,0,Debit Card,Cambridge,ON,204.96
ON100603,22/05/2026,C12274,P9295,Hair Dryer,Beauty,10.49,3,NO_COUPON,0,Credit Card,Toronto,ON,31.47
ON100804,23/05/2026,C11863,P1071,Hoodie,Apparel,34.25,2,SAVE15,15,Credit Card,Mississauga,ON,58.22
ON100582,24/05/2026,C11392,P9831,Wireless Keyboard,Electronics,242.94,2,NO_COUPON,0,Debit Card,Waterloo,ON,485.88
ON100856,24/05/2026,C10763,P8133,Cereal,Grocery,3.51,5,NO_COUPON,0,Credit Card,Ottawa,ON,17.55
ON101001,24/05/2026,C11399,P6364,Wireless Mouse,Electronics,98.24,2,SAVE10,10,Credit Card,Markham,ON,176.83
ON100018,25/05/2026,C12159,P5684,Water Bottle,Home & Kitchen,33.6,2,SAVE15,15,Interac,Hamilton,ON,57.12
ON100948,25/05/2026,C12480,P2087,Body Lotion,Beauty,54.27,3,BOGO,20,Interac,Barrie,ON,130.25
ON100092,26/05/2026,C11494,P5614,T-Shirt,Apparel,99.84,23,NO_COUPON,0,Credit Card,Scarborough,ON,2296.32
ON100453,26/05/2026,C10787,P1241,Coffee Maker,Home & Kitchen,144.58,4,NO_COUPON,0,Debit Card,Scarborough,ON,578.32
ON100506,26/05/2026,C12143,P2083,T-Shirt,Apparel,13.61,4,WELCOME5,5,Debit Card,Guelph,ON,51.72
ON101009,27/05/2026,C10263,P7305,Air Fryer,Home & Kitchen,10.84,4,NO_COUPON,0,Mobile Wallet,London,ON,43.36
ON100583,28/05/2026,C10674,P2808,Power Bank,Electronics,54.8,5,NO_COUPON,0,Credit Card,Barrie,ON,274
ON100713,28/05/2026,C10976,P1659,Coffee Maker,Home & Kitchen,16.5,4,WELCOME5,5,Mobile Wallet,Vaughan,ON,62.7
ON100355,29/05/2026,C12440,P2338,Resistance Bands,Sports,125.64,2,SAVE10,10,Debit Card,Scarborough,ON,226.15
ON100764,29/05/2026,C11648,P2982,T-Shirt,Apparel,27.52,3,WELCOME5,5,PayPal,Hamilton,ON,78.43
ON100853,29/05/2026,C11915,P7711,Wireless Keyboard,Electronics,88.57,2,NO_COUPON,0,Mobile Wallet,Hamilton,ON,177.14
ON100471,30/05/2026,C11763,P1264,Blender,Home & Kitchen,26.6,1,NO_COUPON,0,PayPal,Barrie,ON,26.6
ON100292,31/05/2026,C12425,P2415,Water Bottle Sport,Sports,39.2,3,NO_COUPON,0,Interac,Kitchener,ON,117.6
ON100641,31/05/2026,C10986,P6710,Hoodie,Apparel,51.17,3,NO_COUPON,0,Debit Card,Windsor,ON,153.51
ON100844,31/05/2026,C10976,P6934,Blender,Home & Kitchen,11.59,4,NO_COUPON,0,Interac,Toronto,ON,46.36
ON100553,01/06/2026,C12208,P9509,Cereal,Grocery,10.14,2,WELCOME5,5,Interac,Kitchener,ON,19.27
ON100769,01/06/2026,C12345,P2952,Water Bottle,Home & Kitchen,26.22,2,SAVE15,15,Mobile Wallet,Guelph,ON,44.57
ON100870,01/06/2026,C10073,P3888,Water Bottle,Home & Kitchen,17.17,2,NO_COUPON,0,PayPal,Scarborough,ON,34.34
ON100992,01/06/2026,C11425,P1499,Pasta,Grocery,6.52,1,BOGO,20,Debit Card,London,ON,5.22
ON100144,03/06/2026,C11227,P1116,Fitness Tracker,Sports,27.99,31,SAVE10,10,Credit Card,Mississauga,ON,780.92
ON100634,03/06/2026,C12150,P6802,Olive Oil,Grocery,17.62,3,SAVE10,10,Debit Card,Mississauga,ON,47.57
ON100823,03/06/2026,C11809,P7655,Wireless Mouse,Electronics,192.49,2,NO_COUPON,0,Credit Card,Brampton,ON,384.98
ON100123,04/06/2026,C11244,P2169,Coffee Beans,Grocery,23.79,3,NO_COUPON,0,Credit Card,Toronto,ON,71.37
ON100149,04/06/2026,C12005,P3264,Tea,Grocery,4.91,3,SAVE15,15,Credit Card,Markham,ON,12.52
ON100228,04/06/2026,C11869,P2855,T-Shirt,Apparel,52.21,4,NO_COUPON,15,Mobile Wallet,Waterloo,ON,177.51
ON100036,05/06/2026,C12190,P8453,Basketball,Sports,163.65,4,SAVE10,10,Credit Card,Cambridge,ON,589.14
ON100602,05/06/2026,C12028,P6357,Water Bottle Sport,Sports,16.04,3,SAVE15,15,Credit Card,Kitchener,ON,40.9
ON100005,06/06/2026,C12492,P2139,Bluetooth Speaker,Electronics,51.28,4,NO_COUPON,0,Credit Card,Barrie,ON,205.12
ON100659,07/06/2026,C12026,P1263,Baseball Cap,Apparel,171.03,2,NO_COUPON,0,Credit Card,Guelph,ON,342.06
ON100421,09/06/2026,C11558,P5784,Water Bottle Sport,Sports,43.91,3,FREESHIP,0,Debit Card,Vaughan,ON,131.73
ON100817,09/06/2026,C12233,P1572,Fitness Tracker,Sports,25.34,2,FREESHIP,0,PayPal,Cambridge,ON,50.68
ON100485,11/06/2026,C11184,P6614,Wireless Mouse,Electronics,25.24,8,SAVE10,10,Credit Card,Mississauga,ON,181.73
ON100497,11/06/2026,C11306,P5015,Air Fryer,Home & Kitchen,71.57,4,SAVE10,10,Debit Card,Windsor,ON,257.65
ON101008,12/06/2026,C11401,P9207,Power Bank,Electronics,192.05,2,WELCOME5,5,Debit Card,Markham,ON,364.9
ON100907,14/06/2026,C11090,P6091,Knife Set,Home & Kitchen,55.67,3,FREESHIP,0,Mobile Wallet,Kitchener,ON,167.01
ON100390,15/06/2026,C11223,P3252,USB-C Hub,Electronics,30.13,4,NO_COUPON,0,Interac,Kitchener,ON,120.52
ON100551,16/06/2026,C12241,P3656,USB-C Hub,Electronics,106.35,7,NO_COUPON,0,Credit Card,Waterloo,ON,744.45
ON100770,17/06/2026,C11301,P9800,Coffee Maker,Home & Kitchen,172.83,3,NO_COUPON,0,Debit Card,London,ON,518.49
ON100800,18/06/2026,C11042,P1776,Wireless Mouse,Electronics,118.8,4,NO_COUPON,0,Mobile Wallet,Scarborough,ON,475.2
ON100510,20/06/2026,C11196,P4759,Air Fryer,Home & Kitchen,36.33,4,NO_COUPON,0,Debit Card,London,ON,145.32
ON100369,22/06/2026,C12073,P6237,Blender,Home & Kitchen,113.76,4,NO_COUPON,0,Debit Card,Cambridge,ON,455.04
ON100034,23/06/2026,C12200,P6909,Wireless Keyboard,Electronics,28.33,7,NO_COUPON,0,Debit Card,Vaughan,ON,198.31
ON100989,23/06/2026,C10267,P7075,Granola Bars,Grocery,25.99,6,SAVE15,15,Credit Card,Brampton,ON,132.55
ON100558,24/06/2026,C10666,P2632,Knife Set,Home & Kitchen,12.76,5,NO_COUPON,0,Credit Card,Toronto,ON,63.8
ON100356,25/06/2026,C11872,P2446,Coffee Maker,Home & Kitchen,19.1,4,NO_COUPON,0,Credit Card,Vaughan,ON,76.4
ON100352,26/06/2026,C12067,P6312,Coffee Maker,Home & Kitchen,38.23,6,NO_COUPON,0,Debit Card,Toronto,ON,229.38
ON100383,26/06/2026,C11976,P1783,Running Shoes,Apparel,20.13,3,NO_COUPON,0,Mobile Wallet,Mississauga,ON,60.39
ON100047,27/06/2026,C11654,P8615,Hair Dryer,Beauty,19.68,1,SAVE10,10,Credit Card,Toronto,ON,17.71
ON100358,27/06/2026,C10703,P1691,Fitness Tracker,Sports,47.72,3,FREESHIP,0,Debit Card,London,ON,143.16
ON100572,27/06/2026,C10557,P4527,Hoodie,Apparel,25.39,2,BOGO,20,Debit Card,Toronto,ON,40.62
ON100299,28/06/2026,C11927,P8470,Dumbbells,Sports,21.37,3,SAVE10,10,Credit Card,Guelph,ON,57.7
ON100816,29/06/2026,C11860,P8241,Basketball,Sports,13.44,4,NO_COUPON,0,Credit Card,Kitchener,ON,53.76
ON100094,30/06/2026,C11368,P7866,Shampoo,Beauty,25.76,6,NO_COUPON,0,Debit Card,Windsor,ON,154.56
ON100729,30/06/2026,C11042,P9412,Face Cleanser,Beauty,23.65,4,SAVE10,10,PayPal,Ottawa,ON,85.14
ON100176,01/07/2026,C10300,P6493,Coffee Maker,Home & Kitchen,12.18,3,NO_COUPON,0,Mobile Wallet,Scarborough,ON,36.54
ON100216,02/07/2026,C10660,P8032,Storage Bin,Home & Kitchen,174.63,4,SAVE10,10,PayPal,Windsor,ON,628.67
ON100585,02/07/2026,C10944,P6824,Olive Oil,Grocery,4.1,3,WELCOME5,5,Debit Card,Toronto,ON,11.68
ON100066,04/07/2026,C10448,P7989,Water Bottle,Home & Kitchen,141.78,3,NO_COUPON,0,Credit Card,Brampton,ON,425.34
ON100339,04/07/2026,C10480,P1742,Tea,Grocery,10.94,5,SAVE15,15,Interac,Toronto,ON,46.5
ON100198,06/07/2026,C11018,P4614,USB-C Hub,Electronics,23.21,2,FREESHIP,0,Debit Card,Cambridge,ON,46.42
ON100828,07/07/2026,C10820,P4390,Lip Balm,Beauty,8.29,1,NO_COUPON,0,Credit Card,Mississauga,ON,8.29
ON100831,07/07/2026,C10014,P4530,Running Shoes,Apparel,22.53,2,WELCOME5,5,Debit Card,Mississauga,ON,42.81
ON100929,09/07/2026,C12316,P4334,Basketball,Sports,18.43,5,WELCOME5,5,Credit Card,Windsor,ON,87.54
ON100522,10/07/2026,C11689,P2079,Webcam,Electronics,21.53,3,FREESHIP,0,Credit Card,Markham,ON,64.59
ON100633,11/07/2026,C10360,P3977,USB-C Hub,Electronics,153.52,4,WELCOME5,5,Credit Card,Guelph,ON,583.38
ON100151,12/07/2026,C10300,P2126,Air Fryer,Home & Kitchen,11.63,1,SAVE15,15,Mobile Wallet,Ottawa,ON,9.89
ON100660,12/07/2026,C11564,P5505,Coffee Maker,Home & Kitchen,105.72,3,WELCOME5,5,Credit Card,Ottawa,ON,301.3
ON100792,12/07/2026,C10881,P8185,Resistance Bands,Sports,100.8,3,NO_COUPON,0,Debit Card,Toronto,ON,302.4
ON100705,13/07/2026,C10117,P5923,Yoga Mat,Sports,147.2,1,FREESHIP,0,Mobile Wallet,Markham,ON,147.2
ON100954,13/07/2026,C11220,P2724,Wireless Mouse,Electronics,29.37,18,NO_COUPON,0,Mobile Wallet,Hamilton,ON,528.66
ON100060,14/07/2026,C11828,P8500,Face Cleanser,Beauty,10.3,6,BOGO,20,Credit Card,Cambridge,ON,49.44
ON100523,14/07/2026,C10353,P6485,Wireless Mouse,Electronics,52.84,2,FREESHIP,0,PayPal,Ottawa,ON,105.68
ON100722,14/07/2026,C10407,P4635,USB-C Hub,Electronics,233.41,4,NO_COUPON,0,Debit Card,Cambridge,ON,933.64
ON100991,14/07/2026,C12109,P6859,Blender,Home & Kitchen,21.28,2,NO_COUPON,0,Credit Card,Cambridge,ON,42.56
ON100520,15/07/2026,C11491,P7140,T-Shirt,Apparel,,5,WELCOME5,5,Debit Card,London,ON,241.44
ON100260,16/07/2026,C10045,P5738,USB-C Hub,Electronics,18.91,15,SAVE15,15,Credit Card,Vaughan,ON,241.1
ON100446,16/07/2026,C10842,P9873,USB-C Hub,Electronics,58.7,4,FREESHIP,0,PayPal,Guelph,ON,234.8
ON100570,16/07/2026,C10329,P7212,Tea,Grocery,3.1,3,NO_COUPON,0,Credit Card,Cambridge,ON,9.3
ON100579,16/07/2026,C10293,P2395,Storage Bin,Home & Kitchen,45.16,4,NO_COUPON,0,Credit Card,Vaughan,ON,180.64
ON100023,17/07/2026,C11832,P8874,Water Bottle Sport,Sports,50.83,3,SAVE15,15,Interac,Mississauga,ON,129.62
ON100415,17/07/2026,C10383,P9369,Jeans,Apparel,44.2,2,FREESHIP,0,Credit Card,Scarborough,ON,88.4
ON100492,17/07/2026,C11967,P6627,T-Shirt,Apparel,60.5,5,SAVE10,10,Credit Card,Barrie,ON,272.25
ON100432,18/07/2026,C11214,P5443,Water Bottle,Home & Kitchen,102.21,3,FREESHIP,0,Debit Card,Barrie,ON,306.63
ON100850,18/07/2026,C11493,P6185,Bluetooth Speaker,Electronics,20.03,6,WELCOME5,5,Debit Card,Hamilton,ON,114.17
ON100683,20/07/2026,C10544,P5864,Running Shoes,Apparel,105.31,2,BOGO,20,Credit Card,Brampton,ON,168.5
ON100712,20/07/2026,C11446,P5808,Wireless Mouse,Electronics,92.8,6,NO_COUPON,0,Debit Card,Mississauga,ON,556.8
ON100464,21/07/2026,C10112,P2329,Cereal,Grocery,26.47,2,FREESHIP,0,PayPal,Vaughan,ON,52.94
ON100484,21/07/2026,C10983,P7070,T-Shirt,Apparel,61.54,2,SAVE10,10,Credit Card,Vaughan,ON,110.77
ON100403,22/07/2026,C11641,P9276,Webcam,Electronics,139.51,1,NO_COUPON,0,Interac,Scarborough,ON,139.51
ON100342,23/07/2026,C11793,P9606,T-Shirt,Apparel,12.58,1,SAVE10,10,Credit Card,Waterloo,ON,11.32
ON100376,23/07/2026,C12334,P6629,USB-C Hub,Electronics,155.27,2,NO_COUPON,0,Credit Card,Windsor,ON,310.54
ON100671,23/07/2026,C10131,P5541,USB-C Hub,Electronics,73.63,4,NO_COUPON,0,Mobile Wallet,Ottawa,ON,294.52
ON100743,23/07/2026,C10842,P1070,Webcam,Electronics,158.19,3,NO_COUPON,0,Credit Card,Vaughan,ON,474.57
ON100753,23/07/2026,C10570,P9128,Basketball,Sports,12.29,3,NO_COUPON,0,Debit Card,Scarborough,ON,36.87
ON100177,24/07/2026,C11419,P7807,Dumbbells,Sports,77.07,4,FREESHIP,0,Debit Card,Brampton,ON,308.28
ON100282,24/07/2026,C11122,P6280,Tea,Grocery,10.1,3,NO_COUPON,0,Mobile Wallet,Barrie,ON,30.3
ON100314,24/07/2026,C10922,P4283,Hoodie,Apparel,88.65,3,NO_COUPON,0,PayPal,Brampton,ON,265.95
ON100080,25/07/2026,C11479,P6837,Moisturizer,Beauty,18.07,1,SAVE10,10,Credit Card,Mississauga,ON,16.26
ON100922,25/07/2026,C12269,P7239,Basketball,Sports,10.22,3,SAVE15,15,Credit Card,Scarborough,ON,26.06
ON100684,29/07/2026,C10283,P4562,Hoodie,Apparel,69.52,2,BOGO,20,Interac,Toronto,ON,111.23
ON100912,29/07/2026,C12126,P5900,Winter Jacket,Apparel,200.39,4,BOGO,20,Interac,Windsor,ON,641.25
ON100377,30/07/2026,C10303,P5097,Coffee Beans,Grocery,45.78,3,SAVE15,15,PayPal,Waterloo,ON,116.74
ON100564,30/07/2026,C11062,P5867,Dumbbells,Sports,11.49,2,BOGO,20,Credit Card,Brampton,ON,18.38
ON100631,30/07/2026,C12460,P7540,T-Shirt,Apparel,128.72,2,NO_COUPON,0,Debit Card,Windsor,ON,257.44
ON100935,30/07/2026,C10047,P1463,Granola Bars,Grocery,52.9,1,BOGO,20,Debit Card,London,ON,42.32
ON100752,31/07/2026,C12460,P1522,Running Shoes,Apparel,162.18,3,SAVE10,10,Debit Card,Brampton,ON,437.89
ON100950,31/07/2026,C11192,P1316,Knife Set,Home & Kitchen,50.56,1,SAVE15,15,Mobile Wallet,Hamilton,ON,42.98
ON100765,01/08/2026,C11534,P4143,Running Shoes,Apparel,103.02,3,BOGO,20,Debit Card,Brampton,ON,247.25
ON100289,02/08/2026,C11192,P1992,Lip Balm,Beauty,87.31,2,NO_COUPON,0,Interac,Toronto,ON,174.62
ON100334,02/08/2026,C10746,P7736,Webcam,Electronics,138.39,5,FREESHIP,0,Interac,Guelph,ON,691.95
ON100662,02/08/2026,C10790,P2801,Water Bottle,Home & Kitchen,58.54,4,NO_COUPON,0,Credit Card,Kitchener,ON,234.16
ON100442,04/08/2026,C10059,P7366,Jeans,Apparel,183.19,2,SAVE15,15,Credit Card,Cambridge,ON,311.42
ON100270,05/08/2026,C10173,P8208,Coffee Maker,Home & Kitchen,13.87,3,BOGO,20,Credit Card,Ottawa,ON,33.29
ON100191,06/08/2026,C11743,P6500,Running Shoes,Apparel,102.53,5,NO_COUPON,0,Debit Card,Mississauga,ON,512.65
ON100445,06/08/2026,C10901,P2488,Bluetooth Speaker,Electronics,86.45,,SAVE10,10,Debit Card,Waterloo,ON,77.81
ON100508,06/08/2026,C12292,P6889,Knife Set,Home & Kitchen,153.51,4,NO_COUPON,0,Interac,Guelph,ON,614.04
ON100674,06/08/2026,C10125,P8710,Water Bottle,Home & Kitchen,19.98,2,NO_COUPON,0,PayPal,Mississauga,ON,39.96
ON100675,06/08/2026,C12466,P4946,Granola Bars,Grocery,14.57,2,NO_COUPON,0,Credit Card,Mississauga,ON,29.14
ON100196,07/08/2026,C10598,P6048,Fitness Tracker,Sports,37.69,3,NO_COUPON,0,Debit Card,Cambridge,ON,113.07
ON100640,07/08/2026,C11526,P8277,Wireless Keyboard,Electronics,160.54,4,NO_COUPON,0,Mobile Wallet,Hamilton,ON,642.16
ON100740,07/08/2026,C11239,P8768,Tea,Grocery,20.73,3,NO_COUPON,0,Credit Card,Hamilton,ON,62.19
ON100984,07/08/2026,C10238,P7909,Water Bottle Sport,Sports,22.71,2,NO_COUPON,0,PayPal,Windsor,ON,45.42
ON100331,08/08/2026,C12116,P2097,USB-C Hub,Electronics,23.53,4,BOGO,20,PayPal,Scarborough,ON,75.3
ON100496,08/08/2026,C12321,P6009,Yoga Mat,Sports,27.13,4,FREESHIP,0,Interac,Waterloo,ON,108.52
ON100841,08/08/2026,C11969,P4028,Moisturizer,Beauty,50.38,1,SAVE10,10,Interac,Mississauga,ON,45.34
ON100460,10/08/2026,C11402,P7286,Running Shoes,Apparel,13.43,4,NO_COUPON,0,Credit Card,Hamilton,ON,53.72
ON100601,10/08/2026,C10783,P2269,Water Bottle,Home & Kitchen,84.24,4,SAVE10,10,Mobile Wallet,Guelph,ON,303.26
ON100063,11/08/2026,C11432,P7609,Jeans,Apparel,77.71,3,WELCOME5,5,Credit Card,London,ON,221.47
ON100785,11/08/2026,C11173,P6202,Coffee Beans,Grocery,5.8,4,SAVE15,15,PayPal,London,ON,19.72
ON100849,11/08/2026,C11996,P2134,Coffee Maker,Home & Kitchen,121.3,6,NO_COUPON,0,Interac,Windsor,ON,727.8
ON100204,12/08/2026,C10587,P9781,T-Shirt,Apparel,19.53,1,NO_COUPON,0,Debit Card,London,ON,19.53
ON100349,12/08/2026,C10812,P2363,Coffee Beans,Grocery,6.5,3,SAVE15,15,Mobile Wallet,Windsor,ON,16.58
ON100411,12/08/2026,C10158,P8354,Body Lotion,Beauty,31.68,3,NO_COUPON,0,Debit Card,Ottawa,ON,95.04
ON100045,13/08/2026,C10041,P2626,Cereal,Grocery,6.7,6,SAVE15,15,Mobile Wallet,Barrie,ON,34.17
ON100398,13/08/2026,C10296,P8960,Yoga Mat,Sports,47.87,3,NO_COUPON,0,Credit Card,Brampton,ON,143.61
ON100944,13/08/2026,C12315,P9125,Jeans,Apparel,54.12,2,SAVE10,10,Credit Card,Mississauga,ON,97.42
ON100435,14/08/2026,C10502,P8504,Air Fryer,Home & Kitchen,11.45,1,NO_COUPON,0,Credit Card,Toronto,ON,11.45
ON100933,14/08/2026,C11762,P2055,Pasta,Grocery,3.85,5,SAVE15,15,Mobile Wallet,Windsor,ON,16.36
ON100319,15/08/2026,C11043,P8999,Pasta,Grocery,6.77,4,NO_COUPON,0,Interac,Markham,ON,27.08
ON100011,16/08/2026,C10015,P3973,Granola Bars,Grocery,5.96,5,SAVE10,10,Credit Card,Cambridge,ON,26.82
ON100587,18/08/2026,C12462,P3140,Bluetooth Speaker,Electronics,21.55,5,SAVE10,10,Debit Card,,ON,96.98
ON100839,18/08/2026,C10036,P4932,Baseball Cap,Apparel,74.29,2,WELCOME5,5,Credit Card,Cambridge,ON,141.15
ON100882,18/08/2026,C11561,P1688,Knife Set,Home & Kitchen,41.06,4,FREESHIP,0,Debit Card,London,ON,164.24
ON100900,18/08/2026,C12251,P6866,Jeans,Apparel,16.44,2,SAVE15,15,Debit Card,Windsor,ON,27.95
ON100139,20/08/2026,C10121,P4026,Cereal,Grocery,26.12,3,SAVE10,10,PayPal,Markham,ON,70.52
ON100548,21/08/2026,C10902,P1877,Water Bottle Sport,Sports,115.42,1,BOGO,20,PayPal,Barrie,ON,92.34
ON100761,22/08/2026,C10961,P1615,Cereal,Grocery,8.1,2,NO_COUPON,0,PayPal,Windsor,ON,16.2
ON100261,24/08/2026,C11482,P3293,Cereal,Grocery,10.76,5,WELCOME5,5,Credit Card,Cambridge,ON,51.11
ON100341,25/08/2026,C11804,P2201,Water Bottle,Home & Kitchen,22.79,3,FREESHIP,0,PayPal,Hamilton,ON,68.37
ON100143,26/08/2026,C10858,P9796,Water Bottle,Home & Kitchen,127.03,5,SAVE15,15,Credit Card,Markham,ON,539.88
ON100350,26/08/2026,C11597,P8962,Cereal,Grocery,3.91,3,SAVE10,10,Credit Card,Kitchener,ON,10.56
ON100504,27/08/2026,C12088,P6690,Granola Bars,Grocery,,2,,0,Debit Card,Guelph,ON,14.32
ON100158,28/08/2026,C10120,P6084,Air Fryer,Home & Kitchen,40.65,4,FREESHIP,0,Credit Card,Hamilton,ON,162.6
ON100681,28/08/2026,C10143,P7366,Air Fryer,Home & Kitchen,8.81,5,SAVE15,15,Mobile Wallet,Toronto,ON,37.44
ON100395,29/08/2026,C11983,P5735,Yoga Mat,Sports,18.13,4,BOGO,20,Debit Card,Guelph,ON,58.02
ON100798,29/08/2026,C11565,P3381,Lip Balm,Beauty,21.38,2,NO_COUPON,0,Credit Card,Brampton,ON,42.76
ON100808,30/08/2026,C10953,P9892,Tea,Grocery,5.78,7,NO_COUPON,0,Mobile Wallet,Cambridge,ON,40.46
